maid,latitude,longitude,timestamp,flux
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.47996139526367,-80.050048828125,2025-08-02 04:28:17+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.479949951171875,-80.05005645751953,2025-08-02 04:28:28+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.47993087768555,-80.05000305175781,2025-08-02 04:28:30+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.510009765625,-80.02989196777344,2025-08-02 04:32:11+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50994110107422,-80.03003692626953,2025-08-02 04:32:42+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50997543334961,-80.0299072265625,2025-08-02 04:32:44+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50993347167969,-80.02996826171875,2025-08-02 04:32:45+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509971618652344,-80.02999877929688,2025-08-02 04:32:55+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50994873046875,-80.02995300292969,2025-08-02 04:33:09+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.51850128173828,-80.02010345458984,2025-08-02 06:14:01+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.51850128173828,-80.02010345458984,2025-08-02 06:19:03+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50996017456055,-80.02999877929688,2025-08-03 05:03:01+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50996017456055,-80.02996826171875,2025-08-03 05:03:02+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50995635986328,-80.02998352050781,2025-08-03 05:03:05+07:00,D
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50994873046875,-80.02998352050781,2025-08-03 05:03:05+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50994110107422,-80.02989959716797,2025-08-03 05:03:08+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50992965698242,-80.02996826171875,2025-08-03 05:03:53+07:00,D
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50994110107422,-80.0299072265625,2025-08-03 05:03:56+07:00,D
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50998306274414,-80.02993774414062,2025-08-03 05:03:56+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50993347167969,-80.02996063232422,2025-08-03 07:40:13+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509918212890625,-80.02999877929688,2025-08-03 07:40:20+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509979248046875,-80.0299301147461,2025-08-03 07:40:25+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509971618652344,-80.02999877929688,2025-08-03 07:40:28+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50995635986328,-80.02996063232422,2025-08-03 08:25:19+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.5098991394043,-80.02993774414062,2025-08-03 08:25:30+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.5098991394043,-80.02992248535156,2025-08-03 08:25:33+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509918212890625,-80.02995300292969,2025-08-03 08:25:37+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509910583496094,-80.02991485595703,2025-08-03 08:25:42+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50992965698242,-80.02999877929688,2025-08-03 09:15:45+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509971618652344,-80.02999877929688,2025-08-03 09:17:20+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50994110107422,-80.02999877929688,2025-08-03 09:17:27+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509918212890625,-80.02999877929688,2025-08-03 09:24:57+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509910583496094,-80.02999877929688,2025-08-03 09:26:52+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50994873046875,-80.02999877929688,2025-08-03 09:26:54+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50992965698242,-80.02999877929688,2025-08-03 09:29:43+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50994110107422,-80.02999877929688,2025-08-03 09:29:56+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50992965698242,-80.02999877929688,2025-08-03 22:20:25+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50996017456055,-80.02999877929688,2025-08-03 22:32:27+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.5098991394043,-80.02999877929688,2025-08-03 22:32:43+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509918212890625,-80.02999877929688,2025-08-03 22:32:44+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509971618652344,-80.02999877929688,2025-08-03 22:39:46+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509979248046875,-80.02999877929688,2025-08-04 01:36:20+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50996017456055,-80.02999877929688,2025-08-04 01:36:27+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509979248046875,-80.02999877929688,2025-08-04 01:36:52+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.5098991394043,-80.02989959716797,2025-08-05 03:20:01+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50999069213867,-80.02999877929688,2025-08-05 03:20:02+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509925842285156,-80.02995300292969,2025-08-05 03:20:52+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50998306274414,-80.02996826171875,2025-08-05 03:21:38+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509979248046875,-80.0299072265625,2025-08-05 03:21:47+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50999069213867,-80.02999877929688,2025-08-05 03:21:48+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509979248046875,-80.02995300292969,2025-08-05 03:22:06+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509979248046875,-80.02994537353516,2025-08-05 03:22:38+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50992965698242,-80.02993774414062,2025-08-05 03:22:47+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50999069213867,-80.02999877929688,2025-08-05 03:22:48+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50999069213867,-80.02999877929688,2025-08-05 03:22:57+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509971618652344,-80.02998352050781,2025-08-05 03:22:58+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.5098991394043,-80.02997589111328,2025-08-05 03:27:02+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50999069213867,-80.02999877929688,2025-08-05 03:27:52+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50999069213867,-80.02999877929688,2025-08-05 03:27:53+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50996017456055,-80.02993774414062,2025-08-05 03:27:57+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50999069213867,-80.02999877929688,2025-08-05 04:11:10+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50994873046875,-80.0299301147461,2025-08-05 08:30:36+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50992965698242,-80.02993774414062,2025-08-05 08:30:41+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50999069213867,-80.02999877929688,2025-08-05 08:30:46+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50992965698242,-80.02993774414062,2025-08-05 08:30:47+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50993728637695,-80.02992248535156,2025-08-05 08:38:38+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50992202758789,-80.02991485595703,2025-08-05 08:38:39+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50996017456055,-80.02996063232422,2025-08-05 08:38:41+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.5098991394043,-80.02993774414062,2025-08-05 08:38:45+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50999069213867,-80.02999877929688,2025-08-05 08:38:48+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50996398925781,-80.02996063232422,2025-08-05 19:30:11+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.47004318237305,-80.22003936767578,2025-08-05 19:30:16+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.509971618652344,-80.02993774414062,2025-08-05 19:30:22+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50999069213867,-80.02999877929688,2025-08-05 19:30:23+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.470001220703125,-80.22000885009766,2025-08-05 19:30:25+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.470001220703125,-80.22000885009766,2025-08-05 19:30:26+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.47990036010742,-80.216796875,2025-08-05 19:31:06+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.47993469238281,-80.21671295166016,2025-08-05 19:31:50+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.470001220703125,-80.22000885009766,2025-08-05 20:56:15+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.50999069213867,-80.02999877929688,2025-08-05 21:05:49+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.470001220703125,-80.22000885009766,2025-08-05 21:25:39+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.470001220703125,-80.22000885009766,2025-08-05 21:25:46+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.470001220703125,-80.22000885009766,2025-08-06 01:36:44+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.470001220703125,-80.22000885009766,2025-08-06 01:38:06+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.52000045776367,-80.0199966430664,2025-08-06 01:39:44+07:00,B
d1NK7hEV4NnmK2zt3hTDz33Mr/pbkagBuO8old/XvtTxvmjHr5NNY+6c23syNjlo,44.470001220703125,-80.22000885009766,2025-08-06 01:42:50+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.77994155883789,-71.29003143310547,2025-07-30 17:54:07+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.779911041259766,-71.29004669189453,2025-07-30 17:54:35+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.77989959716797,-71.29004669189453,2025-07-30 17:54:49+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.77989959716797,-71.29000854492188,2025-07-30 17:54:52+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.77989959716797,-71.29006958007812,2025-07-30 17:55:01+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.77994918823242,-71.29006958007812,2025-07-30 17:55:02+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.77996063232422,-71.29002380371094,2025-07-30 17:55:09+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.779930114746094,-71.29004669189453,2025-07-30 17:55:22+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.77989959716797,-71.2900619506836,2025-07-30 17:55:39+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.779930114746094,-71.29007720947266,2025-07-30 17:55:42+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.7799186706543,-71.29010009765625,2025-07-30 17:55:43+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.77989959716797,-71.29000854492188,2025-07-30 17:55:43+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.779911041259766,-71.29003143310547,2025-07-30 17:55:44+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.779930114746094,-71.2899398803711,2025-07-30 17:55:46+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.779930114746094,-71.29002380371094,2025-07-30 17:55:50+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.779911041259766,-71.29000854492188,2025-07-30 17:55:55+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.77994155883789,-71.29000854492188,2025-07-30 17:55:58+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.7799186706543,-71.29010009765625,2025-07-30 17:56:02+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.77989959716797,-71.2900619506836,2025-07-30 17:56:51+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,46.77997970581055,-71.29010009765625,2025-07-30 17:56:56+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,45.52000045776367,-73.70999908447266,2025-08-01 07:50:13+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,45.52003860473633,-73.70999145507812,2025-08-01 07:50:19+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,45.52000045776367,-73.70999908447266,2025-08-01 07:50:27+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,45.520050048828125,-73.70999908447266,2025-08-01 07:50:30+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,45.520050048828125,-73.71002197265625,2025-08-01 07:50:36+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,45.52000045776367,-73.66999816894531,2025-08-03 18:23:10+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,45.52001190185547,-73.66999053955078,2025-08-03 18:23:12+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,45.52000045776367,-73.66998291015625,2025-08-03 18:23:18+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,45.52006149291992,-73.66996002197266,2025-08-03 18:23:19+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,45.52000045776367,-73.66999816894531,2025-08-03 18:23:20+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,45.52001190185547,-73.66995239257812,2025-08-03 18:23:22+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,45.5200309753418,-73.6699447631836,2025-08-03 18:23:23+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,45.52000045776367,-73.66999816894531,2025-08-03 18:23:25+07:00,B
dOdEI1EtW3cX+S1L5sdK6/UJWFzVJoU5boi4Gq2mCetm7gAcRkyi5hbmHRHyTEPo,45.5200309753418,-73.66993713378906,2025-08-03 18:23:26+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.693328857421875,-79.48603057861328,2025-07-29 09:54:10+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.69327926635742,-79.4857406616211,2025-07-29 09:55:50+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.69340133666992,-79.48570251464844,2025-07-29 10:22:18+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,42.98628234863281,-79.23345184326172,2025-07-29 17:21:32+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,42.98628234863281,-79.23342895507812,2025-07-29 17:22:44+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.432498931884766,-80.49996185302734,2025-07-29 23:00:28+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.432559967041016,-80.4997787475586,2025-07-29 23:00:31+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.43251037597656,-80.49974822998047,2025-07-29 23:00:41+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.43252944946289,-80.49970245361328,2025-07-29 23:01:10+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.432281494140625,-80.49932098388672,2025-07-29 23:01:11+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.432498931884766,-80.49971008300781,2025-07-29 23:01:25+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.432498931884766,-80.4997787475586,2025-07-29 23:01:59+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.43254852294922,-80.49971008300781,2025-07-29 23:02:15+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.432498931884766,-80.49970245361328,2025-07-29 23:02:19+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.43252944946289,-80.4997329711914,2025-07-29 23:02:27+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.432498931884766,-80.4997329711914,2025-07-29 23:02:58+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.432498931884766,-80.49996185302734,2025-07-29 23:03:44+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.43254852294922,-80.49971008300781,2025-07-29 23:04:02+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.43252182006836,-80.49971771240234,2025-07-29 23:04:25+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.432498931884766,-80.49932098388672,2025-07-29 23:04:43+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.43252944946289,-80.49971771240234,2025-07-29 23:04:50+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.432579040527344,-80.49974060058594,2025-07-29 23:05:56+07:00,B
dcmKcdhf/m/2XxSbkAV/PkIUoc82L6/QN5yHVUGkKr56GsOGT+Cym4KM2ZPM8sRW,43.432498931884766,-80.49996185302734,2025-07-29 23:07:06+07:00,B
